1001	19691001	179	75422 	 	    		
1112	19670630	171	67979
1113	19990117	187	84621
1114	19620214	156	45441
1115	19760302	176	65877
1116	19840820	187	81955
1117	19911018	172	62907
1118	19901012	172	58254
1119	19771231	168	62200
1120	19590324	175	73864
1121	19690403	164	60176
1122	19720811	184	82521
1123	19960622	172	59937
1124	19990720	176	73446
1125	19600324	168	61841
1126	19700107	195	86434
1127	19881017	190	92926
1128	19871126	176	74836
1129	19721107	175	80720
1130	19700311	183	81970
1131	19721124	169	62143
1132	19550807	184	78571
1133	19720420	164	61014
1134	19671215	186	76167
1135	19940326	175	65272
1136	19880131	176	68641
1137	19691023	179	79807
1138	19750319	174	72391
1139	19560524	198	87665
1140	19760828	171	68428
1141	19641011	162	57858
1142	19550210	164	65197
1143	19900103	195	88884
1144	19900718	177	67983
1145	19580204	168	62287
1146	19890616	186	75687
1147	19980615	165	60149
1148	19720824	172	76114
1149	19660108	169	61074
1150	19700430	167	64488
1151	19730218	178	70536
1152	19891121	193	82636
1153	19880204	177	81651
1154	19770617	187	78317
1155	19600206	172	69611
1156	19940513	194	79634
1157	19820227	180	73974
1158	19811112	167	63976
1159	19680716	173	66634
1160	19640301	185	71845
1161	19930513	175	75552
1162	19751005	184	77798
1163	19770114	190	80110
1164	19940723	171	59707
1165	19570602	193	90566
1166	19710930	177	66700
1167	19920318	168	59476
1168	19980410	169	65484
1169	19660404	168	60067
1170	19830901	184	89921
1171	19850604	156	44379
1172	19580503	170	70737
1173	19570108	186	77990
1174	19600227	158	53937
1175	19680112	171	66294
1176	19600930	177	59781
1177	19650316	171	62996
1178	19580929	161	57086
1179	19930205	180	68625
1180	19821226	164	66406
1181	19670831	199	92878
1182	19621122	182	70521
1183	19770317	169	66086
1184	19960208	170	65919
1185	19860110	195	89835
1186	19611002	187	82190
1187	19700618	200	106906
1188	19640403	171	71335
1189	19570907	184	81965
1190	19950731	179	67897
1191	19720401	169	61153
1192	19970521	198	96837
1193	19761104	165	56491
1194	19921204	168	74423
1195	19560514	173	63199
1196	19741230	171	68166
1197	19610326	185	85870
1198	19610604	179	77580
1199	19940819	185	85246
1200	19680328	189	88520
1201	19810423	186	87726
1202	19970902	182	72874
1203	19761019	188	80356
1204	19660517	200	99665
1205	19560206	193	94557
1206	19650323	173	69809
1207	19990507	171	65592
1208	19900810	158	60543
1209	19950318	185	92174
1210	19690610	165	62959
1211	19900924	191	91432
1212	19940112	194	92791
1213	19841201	171	61964
1214	19580714	175	76883
1215	19801126	168	61408
1216	19570117	186	83804
1217	19940123	190	88869
1218	19920327	181	73141
1219	19800125	193	97538
1220	19570809	166	71656
1221	19781222	183	77105
1222	19780208	197	94007
1223	19670409	168	67135
1224	19711123	174	66791
1225	19770324	183	74437
1226	19630524	182	75336
1227	19710808	180	78869
1228	19870203	163	58681
1229	19760328	192	83538
1230	19781020	193	89227
1231	19830829	189	80556
1232	19640624	178	74179
1233	19740809	176	74139
1234	19751214	167	53492
1235	19900201	166	66041
1236	19800910	194	92752
1237	19710113	171	77125
1238	19950603	175	63594
1239	19650731	182	79924
1240	19581004	193	85787
1241	19880214	165	52110
1242	19781109	172	67096
1243	19910510	200	99324
1244	19961210	185	81920
1245	19800910	175	68488
1246	19810824	160	57533
1247	19980618	175	72722
1248	19750920	172	61783
1249	19611215	177	66548
1250	19590930	176	80944
1251	19970420	177	81266
1252	19550628	171	65833
1253	19550619	180	80853
1254	19710520	183	80300
1255	19730516	176	69591
1256	19810911	177	60417
1257	19841124	198	84021
1258	19550601	188	84779
1259	19610427	187	82089
1260	19910427	182	66293
1261	19931215	158	48620
1262	19800415	174	73288
1263	19550716	168	64237
1264	19960312	171	68793
1265	19730630	192	83620
1266	19670228	177	62327
1267	19690524	180	72147
1268	19940417	167	57584
1269	19841008	185	76358
1270	19760402	184	83602
1271	19820815	169	66266
1272	19600324	169	68197
1273	19620314	171	62176
1274	19601105	160	56225
1275	19821114	166	70604
1276	19971202	176	66426
1277	19770307	169	56310
1278	19590708	159	57957
1279	19900406	159	52320
1280	19980522	171	61088
1281	19870123	169	59530
1282	19840323	152	42868
1283	19900716	176	75544
1284	19570221	199	89723
1285	19920903	173	73426
1286	19850709	165	63733
1287	19931231	171	70072
1288	19841208	191	86553
1289	19770716	157	49097
1290	19761216	182	77850
1291	19740726	170	68436
1292	19760815	177	65974
1293	19870418	183	80949
1294	19600210	195	90689
1295	19680123	177	75689
1296	19970912	179	73731
1297	19630214	175	66900
1298	19770719	187	84193
1299	19551125	166	60199
1300	19900605	175	61613
1301	19601231	176	73470
1302	19720726	186	80848
1303	19680902	177	73028
1304	19980217	181	73970
1305	19811011	176	64824
1306	19720519	160	55982
1307	19770506	165	53778
1308	19620729	191	78299
1309	19970507	185	78950
1310	19740102	167	68391
1311	19920104	170	74781
1312	19790807	165	54013
1313	19691130	172	68812
1314	19741205	179	77829
1315	19621001	185	78015
1316	19841128	184	89976
1317	19861017	163	57279
1318	19900925	169	60542
1319	19791227	172	70963
1320	19670607	178	72623
1321	19750118	175	72839
1322	19851224	191	93336
1323	19660416	175	75911
1324	19581010	180	80602
1325	19650814	179	79172
1326	19890131	192	95856
1327	19970525	181	70480
1328	19720420	193	84768
1329	19650304	167	65429
1330	19990620	171	61248
1331	19820621	187	77846
1332	19650306	169	52079
1333	19701225	183	81709
1334	19750703	169	68187
1335	19960530	193	91264
1336	19931218	189	89898
1337	19740601	175	62449
1338	19610812	183	78192
1339	19940103	198	98563
1340	19580528	182	83640
1341	19810217	185	77625
1342	19900328	191	84937
1343	19890303	183	72323
1344	19780801	198	94187
1345	19600727	173	76241
1346	19550513	186	82051
1347	19720412	164	56620
1348	19880303	202	101124
1349	19721007	187	75550
1350	19700121	185	82586
1351	19831221	197	84196
1352	19570711	202	99961
1353	19700403	166	56310
1354	19600728	181	67269
1355	19970424	164	60994
1356	19981226	164	59769
1357	19601201	173	60065
1358	19541214	190	86695
1359	19921211	183	77528
1360	19790410	156	50254
1361	19580226	162	55177
1362	19770605	184	81507
1363	19600816	179	77808
1364	19830210	166	59062
1365	19601105	156	46486
1366	19910715	171	67287
1367	19940709	188	81776
1368	19670530	182	68494
1369	19670729	176	77235
1370	19820821	179	77052
1371	19910715	174	60039
1372	19740422	187	75571
1373	19910412	175	70369
1374	19880718	185	76239
1375	19830407	163	53530
1376	19791104	173	64236
1377	19860827	177	75092
1378	19711027	168	69327
1379	19770128	179	67244
1380	19541217	190	82617
1381	19911220	180	75608
1382	19810427	182	72144
1383	19910527	189	79407
1384	19960909	188	82356
1385	19601201	199	98424
1386	19700509	163	50162
1387	19980402	167	65453
1388	19901026	179	71649
1389	19570813	179	77139
1390	19590425	170	69514
1391	19950120	189	82319
1392	19580511	177	66936
1393	19970419	189	77152
1394	19781027	171	63367
1395	19930312	171	63764
1396	19960104	175	67046
1397	19670603	166	63909
1398	19971023	161	57231
1399	19680312	168	67401
1400	19940927	174	67889
1401	19981206	179	67552
1402	19991127	172	68133
1403	19810822	179	74501
1404	19781207	171	64038
1405	19580325	196	89984
1406	19850609	189	76443
1407	19661208	170	63142
1408	19550412	168	53086
1409	19670216	169	65562
1410	19770715	175	76734
1411	19590902	175	68253
1412	19570603	184	71962
1413	19741214	165	61154
1414	19661002	165	63469
1415	19901102	174	64626
1416	19620329	160	53106
1417	19620621	183	74382
1418	19851006	191	88056
1419	19880714	156	50400
1420	19871222	185	82595
1421	19571002	172	70935
1422	19750112	188	84450
1423	19960313	175	72357
1424	19610517	164	60217
1425	19640713	160	64862
1426	19920821	168	60156
1427	19960804	175	69701
1428	19811223	181	67094
1429	19750118	189	83669
1430	19831225	171	66646
1431	19990615	168	59170
1432	19710319	176	78493
1433	19631030	179	72326
1434	19580417	165	58479
1435	19700505	159	48927
1436	19590920	177	75365
1437	19641213	181	77563
1438	19670426	175	69587
1439	19651002	176	72622
1440	19650610	174	73966
1441	19580529	180	72097
1442	19730628	172	72146
1443	19930517	182	73144
1444	19570530	180	80024
1445	19880814	169	53900
1446	19891022	178	69008
1447	19800121	181	76916
1448	19800320	184	73043
1449	19650205	179	75112
1450	19770227	190	81315
1451	19980717	186	90845
1452	19901206	185	83606
1453	19660205	166	63415
1454	19940915	185	76795
1455	19690531	160	53464
1456	19630215	184	74034
1457	19670721	161	49888
1458	19590218	174	74262
1459	19830405	180	72868
1460	19810418	191	75719
1461	19910711	183	74375
1462	19951020	189	77161
1463	19880214	185	85442
1464	19770415	183	91672
1465	19551122	201	99942
1466	19840215	187	73446
1467	19911205	193	87553
1468	19581002	187	74993
1469	19920603	161	65024
1470	19760930	180	83309
1471	19790722	184	69388
1472	19750927	170	62843
1473	19570605	177	69216
1474	19980903	184	85909
1475	19980331	177	77414
1476	19711118	174	66072
1477	19901230	200	92748
1478	19790802	184	77062
1479	19830323	165	60991
1480	19711121	196	93968
1481	19820920	187	85604
1482	19560727	167	57046
1483	19611226	174	67658
1484	19590802	175	71160
1485	19680119	168	59380
1486	19730317	186	87102
1487	19620531	168	52639
1488	19931216	184	75307
1489	19841108	187	77271
1490	19600104	180	76978
1491	19990128	202	106704
1492	19791012	183	72993
1493	19720414	174	59308
1494	19760818	174	73103
1495	19950903	176	68867
1496	19940423	189	84548
1497	19610214	184	75801
1498	19610326	181	84782
1499	19880419	184	73568
1500	19760810	167	67560
1501	19910621	166	55418
1502	19930301	174	71320
1503	19900723	178	77514
1504	19770723	186	90774
1505	19941104	170	63320
1506	19730418	181	69167
1507	19690726	174	66830
1508	19950727	181	79460
1509	19880821	182	63568
1510	19570112	167	60343
1511	19890708	180	77767
1512	19581206	182	85195
1513	19590309	172	68302
1514	19780501	155	41675
1515	19670525	180	69873
1516	19810912	179	75228
1517	19710612	168	55234
1518	19580905	173	71100
1519	19770902	183	80597
1520	19700830	170	66748
1521	19740730	179	68010
1522	19930325	169	55174
1523	19570319	165	59702
1524	19550527	177	73530
1525	19900401	180	77411
1526	19860224	177	71213
1527	19541223	182	73463
1528	19931226	158	44678
1529	19770413	174	63699
1530	19541224	163	61166
1531	19550619	189	95454
1532	19671120	179	77718
1533	19880821	192	86081
1534	19820426	182	82196
1535	19670330	177	78190
1536	19550105	176	67936
1537	19870410	199	95458
1538	19730617	167	68573
1539	19780225	185	79123
1540	19660302	158	47084
1541	19920308	181	84085
1542	19931223	174	66211
1543	19691129	177	69334
1544	19830605	172	64948
1545	19981209	183	75899
1546	19680826	180	72712
1547	19700728	168	63517
1548	19820417	172	66533
1549	19930728	196	94781
1550	19960507	159	45261
1551	19750626	166	64974
1552	19880831	183	76056
1553	19760618	168	62126
1554	19981206	173	70425
1555	19701129	171	73031
1556	19590411	155	41687
1557	19950514	194	89249
1558	19740306	201	101282
1559	19980622	186	81283
1560	19640209	177	68552
1561	19651212	162	51819
1562	19980930	178	81826
1563	19670427	197	87193
1564	19790712	176	67051
1565	19650616	193	87068
1566	19921128	171	68599
1567	19870720	199	86674
1568	19931108	154	51261
1569	19941114	164	50402
1570	19650517	173	63940
1571	19670514	168	65596
1572	19690419	188	88338
1573	19700715	197	94260
1574	19830707	170	67775
1575	19620407	159	58850
1576	19670702	160	57658
1577	19770723	183	84989
1578	19850223	184	73615
1579	19960808	183	83120
1580	19850524	188	85050
1581	19720628	175	71902
1582	19950329	178	75250
1583	19771013	185	77924
1584	19880811	181	73497
1585	19550821	172	63656
1586	19980124	199	101696
1587	19740324	180	76381
1588	19730512	168	64757
1589	19711207	178	74703
1590	19561112	183	74014
1591	19850121	163	53225
1592	19690409	188	89414
1593	19750629	186	82211
1594	19950920	173	61199
1595	19630807	163	55355
1596	19891123	162	56541
1597	19760303	173	70601
1598	19991002	173	65969
1599	19970315	185	78295
1600	19930715	177	77224
1601	19550607	175	73027
1602	19851023	193	90612
1603	19790919	176	77713
1604	19590426	176	67563
1605	19560706	188	86002
1606	19681205	168	63447
1607	19810511	179	72044
1608	19870408	174	65670
1609	19810531	171	64051
1610	19951221	178	74498
1611	19720509	176	68498
1612	19660119	168	59866
1613	19710519	170	59508
1614	19820817	187	83144
1615	19960926	164	60980
1616	19650321	180	78199
1617	19700505	169	66451
1618	19890926	162	51024
1619	19730905	163	57600
1620	19821015	154	41425
1621	19821028	176	63879
1622	19990511	193	88616
1623	19850203	195	98176
1624	19671105	175	71340
1625	19910607	179	85673
1626	19820402	183	78668
1627	19620327	178	65643
1628	19621227	185	82889
1629	19770330	168	57479
1630	19980211	156	45369
1631	19781113	172	69345
1632	19740212	197	91950
1633	19890221	173	72158
1634	19861222	184	72984
1635	19590924	168	60344
1636	19910102	178	78534
1637	19970503	172	69335
1638	19930830	178	75464
1639	19710709	159	58245
1640	19800417	182	83132
1641	19901115	180	65762
1642	19850317	160	60440
1643	19800205	189	81837
1644	19730622	167	59269
1645	19980809	176	73696
1646	19861120	172	68774
1647	19741213	176	70235
1648	19880612	187	93396
1649	19730326	193	84146
1650	19750422	172	66935
1651	19840524	188	85974
1652	19950608	170	61350
1653	19890523	174	70401
1654	19560326	176	77831
1655	19931030	169	56175
1656	19580730	171	68955
1657	19900309	179	73345
1658	19980207	175	69550
1659	19881124	180	66031
1660	19681226	172	65162
1661	19741208	182	76473
1662	19930626	184	78859
1663	19720110	172	62429
1664	19730617	185	82757
1665	19960826	190	83147
1666	19850731	171	66030
1667	19701226	191	83414
1668	19811005	180	75664
1669	19860807	169	68860
1670	19821121	160	46890
1671	19681203	177	61722
1672	19950103	172	66362
1673	19921127	188	77995
1674	19720823	180	73463
1675	19611024	163	58241
1676	19760404	175	69453
1677	19580902	183	88443
1678	19960724	174	69491
1679	19560513	167	57403
1680	19970114	185	82233
1681	19700405	174	67218
1682	19621031	173	69963
1683	19890530	181	79273
1684	19541210	183	85805
1685	19670727	174	63092
1686	19591029	183	70556
1687	19930502	159	48603
1688	19760521	175	68517
1689	19640724	164	57625
1690	19830619	184	73524
1691	19581129	162	55747
1692	19651120	172	63110
1693	19590307	186	75662
1694	19630126	179	78935
1695	19720304	162	58445
1696	19850224	170	59282
1697	19900421	182	68920
1698	19560920	167	65518
1699	19950310	175	65051
1700	19760628	173	59045
1701	19901001	161	46754
1702	19610105	167	60398
1703	19861211	184	79610
1704	19900520	188	79666
1705	19650719	165	61743
1706	19690627	178	77534
1707	19990817	190	82073
1708	19980203	193	89297
1709	19610510	180	83335
1710	19650903	166	53851
1711	19690731	178	73177
1712	19561018	187	89049
1713	19800209	168	70415
1714	19831215	182	70580
1715	19640114	173	65985
1716	19981113	170	54923
1717	19570317	188	77413
1718	19820111	177	70562
1719	19810219	163	55623
1720	19550217	187	77666
1721	19700101	169	74993
1722	19880510	192	85110
1723	19731027	190	94226
1724	19620118	171	69229
1725	19960817	172	70454
1726	19760227	180	82202
1727	19811116	161	47458
1728	19800716	182	80154
1729	19970306	180	76671
1730	19710912	176	66365
1731	19910827	197	92646
1732	19960907	173	62879
1733	19710214	163	62977
1734	19910307	167	57654
1735	19951024	175	68935
1736	19750228	198	93610
1737	19671208	181	73340
1738	19700304	187	73867
1739	19700303	160	42900
1740	19851230	183	83911
1741	19600106	182	84002
1742	19800101	172	65958
1743	19690904	175	65196
1744	19860125	194	90409
1745	19601029	173	68773
1746	19861113	176	75152
1747	19760917	176	75104
1748	19921005	161	66951
1749	19620330	161	60816
1750	19911015	195	93243
1751	19941020	195	86530
1752	19740425	159	48564
1753	19820908	159	60163
1754	19570206	164	61166
1755	19790717	183	74317
1756	19810116	192	92380
1757	19961224	185	79246
1758	19910117	193	86828
1759	19910825	165	63361
1760	19770110	192	91204
1761	19820319	167	54212
1762	19560610	176	62629
1763	19920806	169	66019
1764	19781007	180	72920
1765	19740630	162	57090
1766	19880512	179	72639
1767	19640914	204	109403
1768	19680907	192	84376
1769	19901010	177	61067
1770	19921125	181	69006
1771	19960306	192	80458
1772	19700418	186	78735
1773	19810131	167	67545
1774	19790221	170	55455
1775	19750724	181	78290
1776	19630828	175	75244
1777	19860805	160	64217
1778	19810101	182	79114
1779	19670928	173	63979
1780	19620211	184	85934
1781	19941102	179	77567
1782	19570909	163	63996
1783	19970802	192	86274
1784	19890105	194	91738
1785	19660624	180	80075
1786	19810206	176	64113
1787	19750709	193	94180
1788	19600814	182	82932
1789	19941027	191	92120
1790	19760605	190	80362
1791	19630706	174	71274
1792	19590114	170	62555
1793	19600707	173	63964
1794	19920719	182	67549
1795	19900314	187	88163
1796	19611128	196	82482
1797	19750419	187	88094
1798	19581015	177	68633
1799	19670112	187	83152
1800	19700725	177	78086
1801	19681011	182	70244
1802	19741009	192	95635
1803	19690309	178	64993
1804	19961219	182	75699
1805	19670708	166	60830
1806	19820729	180	76936
1807	19900319	177	78841
1808	19840922	180	81308
1809	19930224	163	66611
1810	19840929	169	63968
1811	19801014	177	74476
1812	19881225	173	65150
1813	19730607	171	67060
1814	19870811	162	58000
1815	19880522	163	66857
1816	19710724	164	55181
1817	19981014	194	83411
1818	19831018	187	82522
1819	19850523	184	77469
1820	19680420	195	94186
1821	19720818	180	77890
1822	19590505	160	55132
1823	19570823	182	74598
1824	19950520	169	62500
1825	19670406	167	55468
1826	19921203	162	49668
1827	19810928	166	58181
1828	19580419	175	69631
1829	19550807	185	72403
1830	19950630	179	65552
1831	19950620	192	83178
1832	19551011	174	72441
1833	19600726	172	67982
1834	19771111	189	80750
1835	19660809	183	69999
1836	19880508	181	75478
1837	19830609	171	62321
1838	19550701	171	65079
1839	19641230	174	76109
1840	19580514	171	72208
1841	19980905	167	63439
1842	19850501	196	101567
1843	19610427	200	101466
1844	19901011	181	74478
1845	19840910	174	67477
1846	19830112	178	76911
1847	19671018	195	90527
1848	19970806	185	89506
1849	19800413	166	50473
1850	19810221	166	60157
1851	19550827	163	47370
1852	19700206	190	91721
1853	19810902	182	84976
1854	19870508	177	65989
1855	19600223	169	67531
1856	19820213	190	87421
1857	19680313	178	73930
1858	19830404	179	73959
1859	19880810	189	84706
1860	19981120	183	74754
1861	19891223	157	48605
1862	19720830	172	67570
1863	19880902	169	61682
1864	19950401	155	40657
1865	19990511	167	54605
1866	19631210	183	80008
1867	19880412	178	72070
1868	19661110	164	55802
1869	19570319	173	76046
1870	19790423	163	61244
1871	19700323	196	89079
1872	19610405	170	60783
1873	19630625	170	70375
1874	19770726	177	66663
1875	19701124	161	57620
1876	19841126	163	54931
1877	19781201	180	76288
1878	19830228	189	85315
1879	19591201	184	75188
1880	19570508	174	68473
1881	19950307	198	98749
1882	19570203	171	60456
1883	19550510	205	102405
1884	19580422	181	77086
1885	19701223	179	68440
1886	19600402	193	89416
1887	19940728	177	74348
1888	19770215	178	77876
1889	19850330	184	82635
1890	19830227	169	58423
1891	19861224	170	60036
1892	19770814	183	75481
1893	19900125	201	96338
1894	19550310	191	96172
1895	19601126	173	70024
1896	19710322	175	67798
1897	19860122	166	56425
1898	19950219	180	78162
1899	19690626	164	50589
1900	19610603	183	80380
1901	19801203	164	60535
1902	19780804	166	54804
1903	19921121	187	83457
1904	19880703	163	50145
1905	19671216	193	85788
1906	19810102	175	74111
1907	19891022	199	89361
1908	19970311	189	88500
1909	19710507	186	90280
1910	19850802	183	81453
1911	19910126	189	96466
1912	19750507	184	76270
1913	19620926	164	56498
1914	19850417	162	46934
1915	19910413	180	80458
1916	19760318	184	75839
1917	19580101	171	58377
1918	19740509	197	92407
1919	19980701	161	52019
1920	19810319	162	61041
1921	19740521	163	49838
1922	19570110	169	65719
1923	19610719	193	93086
1924	19830610	166	63802
1925	19650815	166	55937
1926	19610930	198	95226
1927	19590224	188	84617
1928	19811218	160	53800
1929	19990210	166	63125
1930	19870326	183	77589
1931	19610601	181	74593
1932	19850601	182	81215
1933	19990918	178	73764
1934	19960702	193	86772
1935	19971007	164	57976
1936	19680105	171	77236
1937	19960623	180	79029
1938	19610703	165	50156
1939	19841110	169	72476
1940	19630928	179	80544
1941	19590120	170	61786
1942	19891003	189	81518
1943	19931204	180	71629
1944	19900406	172	63868
1945	19971105	166	55545
1946	19680718	183	78412
1947	19581030	182	80305
1948	19750507	181	78397
1949	19811208	171	75050
1950	19990517	181	84989
1951	19770903	168	55744
1952	19820628	177	72158
1953	19550701	165	63571
1954	19980114	170	56179
1955	19840324	188	81098
1956	19921227	193	87612
1957	19700712	183	75836
1958	19660926	188	83444
1959	19890721	186	88718
1960	19770521	172	64394
1961	19960825	161	57711
1962	19711125	183	83745
1963	19670525	168	60283
1964	19671022	186	83283
1965	19940409	173	69712
1966	19570629	169	67627
1967	19571221	187	82163
1968	19821016	184	73508
1969	19670704	187	78043
1970	19660505	171	60915
1971	19720405	188	89883
1972	19700920	174	69973
1973	19770407	156	52617
1974	19930502	192	93825
1975	19630903	188	80535
1976	19851204	173	62754
1977	19980609	153	46149
1978	19791111	185	87310
1979	19760921	186	85094
1980	19841005	180	79461
1981	19710707	182	81152
1982	19600607	177	63057
1983	19640229	184	80596
1984	19910430	166	71627
1985	19841111	176	66200
1986	19760822	201	97898
1987	19650307	178	70719
1988	19930503	170	67568
1989	19740429	188	90048
1990	19660122	178	65445
1991	19900625	181	79506
1992	19570223	171	60725
1993	19810413	174	66048
1994	19741014	177	70949
1995	19960807	187	85724
1996	19660526	193	85756
1997	19890508	153	43403
1998	19940211	179	77667
1999	19880212	190	89930
2000	19970121	192	80694
2001	19960306	182	80321
2002	19790126	194	93548
2003	19850505	167	64717
2004	19661205	179	73419
2005	19661217	155	43972
2006	19950926	178	66303
2007	19700327	165	57924
2008	19561106	177	81405
2009	19710219	169	69265
2010	19760128	172	65111
2011	19600109	184	81687
2012	19980531	172	65416
2013	19590704	177	68789
2014	19901112	173	69332
2015	19700311	175	71339
2016	19881023	165	61643
2017	19680417	172	60506
2018	19810603	197	84922
2019	19570928	177	72219
2020	19820719	175	62768
2021	19940313	186	90017
2022	19770722	175	77852
2023	19971003	175	72613
2024	19740423	169	72400
2025	19780821	189	87769
2026	19680418	179	82955
2027	19650201	185	80602
2028	19800715	177	75580
2029	19980427	187	84668
2030	19820301	181	83131
2031	19811113	175	63495
2032	19720918	182	82336
2033	19700731	188	80468
2034	19730504	192	93591
2035	19850612	167	57002
2036	19610610	164	53920
2037	19790410	175	62867
2038	19570107	169	66375
2039	19720619	182	81037
2040	19620705	168	67855
2041	19880216	156	52806
2042	19950716	185	84774
2043	19811215	183	74907
2044	19710331	175	63327
2045	19860615	185	86823
2046	19960131	172	57979
2047	19960531	172	58934
2048	19550219	179	73750
2049	19910104	187	89911
2050	19861123	161	61320
2051	19680407	183	73753
2052	19970807	174	74174
2053	19610801	191	86395
2054	19981011	172	65101
2055	19840318	168	65798
2056	19910416	165	53113
2057	19790524	191	81690
2058	19990316	172	68807
2059	19631218	169	63544
2060	19970525	170	54421
2061	19690603	166	53407
2062	19810911	200	90517
2063	19840724	176	69374
2064	19720122	173	70420
2065	19660510	178	66229
2066	19790315	178	84245
2067	19720622	169	65544
2068	19650919	176	68233
2069	19960512	182	88913
2070	19740727	184	75836
2071	19750911	167	73418
2072	19890519	203	108567
2073	19650418	190	94565
2074	19800223	193	93396
2075	19631207	177	66212
2076	19951006	170	65270
2077	19620120	183	82818
2078	19621123	188	83871
2079	19670601	192	85453
2080	19870802	198	92741
2081	19660514	168	58553
2082	19681115	193	97853
2083	19850509	181	70664
2084	19781231	183	86060
2085	19900724	156	50674
2086	19620724	178	71121
2087	19770925	153	54203
2088	19680408	168	69428
2089	19790217	204	102880
2090	19680830	162	61223
2091	19551213	195	90951
2092	19840909	181	72679
2093	19990812	164	51047
2094	19820503	183	76353
2095	19710907	175	67543
2096	19620426	184	85463
2097	19560605	191	79035
2098	19741106	181	85303
2099	19710724	184	88516
2100	19680313	196	86876
2101	19900807	169	68940
2102	19830304	186	82028
2103	19610213	185	78592
2104	19550318	171	66012
2105	19950706	196	86585
2106	19550531	175	68862
2107	19860215	167	59029
2108	19720311	180	73160
2109	19550128	182	78076
2110	19661010	174	62309
2111	19951220	160	52954
2112	19880131	199	97572
2113	19850602	173	71588
2114	19670120	172	72540
2115	19570305	194	88248
2116	19710606	174	69289
2117	19610612	193	85663
2118	19541011	183	80442
2119	19700505	176	65689
2120	19791127	171	69314
2121	19710927	181	74827
2122	19721021	163	63217
2123	19841209	172	67314
2124	19600102	193	95725
2125	19641007	173	75796
2126	19610722	190	82817
2127	19691101	180	70224
2128	19710210	189	80047
2129	19671019	174	71344
2130	19600703	173	73659
2131	19661127	162	54813
2132	19990325	176	78646
2133	19560424	179	77794
2134	19741015	160	50273
2135	19610606	163	58683
2136	19990116	183	81564
2137	19680621	191	83436
2138	19811109	173	65089
2139	19711226	177	67216
2140	19940916	174	69009
2141	19850609	196	97584
2142	19600616	178	78964
2143	19700604	176	75003
2144	19960701	178	68522
2145	19981030	173	63795
2146	19590702	193	87673
2147	19620109	179	72470
2148	19881024	165	63528
2149	19660307	193	94492
2150	19621104	174	72974
2151	19630514	186	87349
2152	19990909	158	57455
2153	19870917	175	66032
2154	19790206	170	73922
2155	19920201	158	54990
2156	19600127	187	74979
2157	19840420	182	75357
2158	19920425	181	69794
2159	19951010	191	92148
2160	19860713	169	65380
2161	19810818	167	59971
2162	19620601	159	55219
2163	19841029	191	73874
2164	19601126	179	77901
